"host_id","host_name","host_url","host_total_listings_count","number_of_reviews","dirty_review_count","review_scores_cleanliness_clean","review_scores_rating_clean"
"4358812",Scott,https://www.airbnb.com/users/show/4358812,"1", 4 blocks from Rockefeller Center,2,0.0,0.0
"4375988",Keturah,https://www.airbnb.com/users/show/4375988,"5","57",2,4.6,4.84
"438133",Ellis,https://www.airbnb.com/users/show/438133,"2","37",2,4.58,4.86
"4442608",Mario,https://www.airbnb.com/users/show/4442608,"9","26",2,4.56,4.58
"4454372",Patricia,https://www.airbnb.com/users/show/4454372,"2","52",2,4.92,4.92
"4469832",Stefan,https://www.airbnb.com/users/show/4469832,"1","44",2,4.75,4.95
"44887928",Brianna,https://www.airbnb.com/users/show/44887928,"1","124",2,4.64,4.83
"45045974",Shivaul,https://www.airbnb.com/users/show/45045974,"7","63",2,4.95,4.87
"45100854",Will & Tash,https://www.airbnb.com/users/show/45100854,"3","74",2,4.23,4.58
"45197192",Kathryn,https://www.airbnb.com/users/show/45197192,"1","7",2,4.0,4.17
"45604174",Jennifer,https://www.airbnb.com/users/show/45604174,"1","193",2,4.77,4.81
"45944558",Jin Ting,https://www.airbnb.com/users/show/45944558,"2","38",2,4.97,4.97
"46501842",Charlotte,https://www.airbnb.com/users/show/46501842,"1","3",2,2.0,2.5
"46881049",Elizabeth,https://www.airbnb.com/users/show/46881049,"1","40",2,4.28,4.23
"46973966",Lorena,https://www.airbnb.com/users/show/46973966,"4","58",2,4.9,4.93
"47414802",Jason,https://www.airbnb.com/users/show/47414802,"2","13",2,4.0,4.69
"4823146",Benjamin,https://www.airbnb.com/users/show/4823146,"1","32",2,4.34,4.73
"4852748",Michelle,https://www.airbnb.com/users/show/4852748,"12","39",2,4.82,4.82
"4920738",Chelsea,https://www.airbnb.com/users/show/4920738,"4","47",2,4.23,4.5
"50001799",Halona,https://www.airbnb.com/users/show/50001799,"1","31",2,4.94,4.87
"50148",Adreinne,https://www.airbnb.com/users/show/50148,"8","73",2,4.4,4.5
"50291368",Zoey,https://www.airbnb.com/users/show/50291368,"1","23",2,3.53,4.32
"503800",Peace,https://www.airbnb.com/users/show/503800,"2","38",2,4.71,4.82
"5052897",Anthony,https://www.airbnb.com/users/show/5052897,"1","29",2,4.93,5.0
"5076827",Diane And Craig,https://www.airbnb.com/users/show/5076827,"13","88",2,4.88,4.74
"5134018",Momo,https://www.airbnb.com/users/show/5134018,"4","16",2,4.44,4.44
"51528392",Kevin,https://www.airbnb.com/users/show/51528392,"3","162",2,4.9,4.84
"5317082",Kells,https://www.airbnb.com/users/show/5317082,"2","68",2,4.82,4.88
"5341060",Simo,https://www.airbnb.com/users/show/5341060,"1","34",2,4.39,4.61
"5362257",Ron,https://www.airbnb.com/users/show/5362257,"1","87",2,4.92,4.93
"550520",Kendall,https://www.airbnb.com/users/show/550520,"3","60",2,4.32,4.44
"552679",Olivia,https://www.airbnb.com/users/show/552679,"1","123",2,4.8,4.89
"5634395",Sarah,https://www.airbnb.com/users/show/5634395,"3","196",2,4.77,4.73
"57122538",Balla,https://www.airbnb.com/users/show/57122538,"3","25",2,4.36,4.32
"5760970",Chris,https://www.airbnb.com/users/show/5760970,"3","21",2,4.57,4.9
"5822377",Shunan,https://www.airbnb.com/users/show/5822377,"2","16",2,3.92,4.5
"60163700",Dee,https://www.airbnb.com/users/show/60163700,"6","63",2,4.93,4.9
"60278793",Lisa,https://www.airbnb.com/users/show/60278793,"2","117",2,4.9,4.91
"6041",Miranda,https://www.airbnb.com/users/show/6041,"2","14",2,4.86,4.93
"6064192",Ted And Diane,https://www.airbnb.com/users/show/6064192,"2","133",2,4.78,4.82
"61042",Marlon,https://www.airbnb.com/users/show/61042,"44","33",2,4.03,4.24
"617127",Amy,https://www.airbnb.com/users/show/617127,"1","71",2,4.83,4.79
"62328018",Avi,https://www.airbnb.com/users/show/62328018,"3","29",2,4.39,4.79
"63006814",Jamilya,https://www.airbnb.com/users/show/63006814,"1"," white and neutral decor. Studio apartment was just renovated prior to my move in! <br />-Separate kitchenette and bathroom area; heat and fan provide options for heating and cooling.<br /><br /><b>Guest access</b><br />You will have access to a private apartment in an elevator building.,This apartment is steps away from Gramercy park. It is close to all of the action but is on a quite",2,,0.0
"63613",Patricia,https://www.airbnb.com/users/show/63613,"3","29",2,4.32,4.6
"64442",Reka,https://www.airbnb.com/users/show/64442,"2","473",2,4.77,4.78
"64777265",Joe,https://www.airbnb.com/users/show/64777265,"8","105",2,4.86,4.85
"6532132",MarQuerite And David,https://www.airbnb.com/users/show/6532132,"1"," NY,As owner of the 1st Guesthouse in the South Bronx I am proud to say that it has been exactly what I imagined. I loved this house since the 1st day we bought it. I live here and felt an incredible positive energy since day one that I wanted to share with guests from all over the world. They too have enjoyed the incredible warmth and peace of this 158 year old house in a central location near everything New York. Come as a guest and leave a friend.",2,,
"655956",Luke,https://www.airbnb.com/users/show/655956,"2","14",2,4.43,4.79
"65670239",Kelly,https://www.airbnb.com/users/show/65670239,"1"," ""Free street parking""",2,0.0,0.0
"657869",J,https://www.airbnb.com/users/show/657869,"5","83",2,4.61,4.81
"66326553",Pierre,https://www.airbnb.com/users/show/66326553,"7","146",2,4.71,4.55
"666862",Amy,https://www.airbnb.com/users/show/666862,"1","45",2,4.88,4.76
"6789857",Dayna,https://www.airbnb.com/users/show/6789857,"1","12",2,4.58,4.58
"6847312",David & Derek,https://www.airbnb.com/users/show/6847312,"1","41",2,4.54,4.68
"7069480",Marc,https://www.airbnb.com/users/show/7069480,"1","109",2,4.75,4.79
"71717596",Beth,https://www.airbnb.com/users/show/71717596,"2","165",2,4.98,4.93
"73051",Sybilla,https://www.airbnb.com/users/show/73051,"1","58",2,4.8,4.71
"73549",Melinda,https://www.airbnb.com/users/show/73549,"4","38",2,4.41,4.67
"73630116",Marla,https://www.airbnb.com/users/show/73630116,"1","18",2,4.78,4.94
"745486",Harry,https://www.airbnb.com/users/show/745486,"1","110",2,4.88,4.93
"756173",Laura,https://www.airbnb.com/users/show/756173,"7","199",2,4.96,4.95
"7567309",Susan,https://www.airbnb.com/users/show/7567309,"1","29",2,4.5,4.79
"757166",Tokunbo,https://www.airbnb.com/users/show/757166,"2","92",2,4.34,4.44
"7590543",Dolores,https://www.airbnb.com/users/show/7590543,"1","114",2,4.99,4.92
"7634973",Alyssa,https://www.airbnb.com/users/show/7634973,"1","77",2,4.63,4.83
"7727013",Toby Steven,https://www.airbnb.com/users/show/7727013,"3","116",2,4.94,4.97
"7737249",Casandra,https://www.airbnb.com/users/show/7737249,"3","58",2,4.78,4.95
"7806471",Chester,https://www.airbnb.com/users/show/7806471,"3","225",2,4.76,4.76
"7833913",Gya,https://www.airbnb.com/users/show/7833913,"2","100",2,4.63,4.63
"7860852",Matthew,https://www.airbnb.com/users/show/7860852,"1"," NY,I am ArtHouseMonique  i am a curator",2,0.0,0.0
"7920086",Susan,https://www.airbnb.com/users/show/7920086,"3","14",2,3.46,4.15
"792159",Wanda,https://www.airbnb.com/users/show/792159,"2","62",2,4.47,4.54
"8032842",Celina,https://www.airbnb.com/users/show/8032842,"3","39",2,4.76,4.76
"8178950",Mari,https://www.airbnb.com/users/show/8178950,"2", laundry,2,0.0,0.0
"831185",Andrew,https://www.airbnb.com/users/show/831185,"6","48",2,4.79,4.79
"8581058",Filip,https://www.airbnb.com/users/show/8581058,"2","101",2,4.58,4.71
"8656650",Genny,https://www.airbnb.com/users/show/8656650,"1"," ""Host greets you""",2,0.0,0.0
"869880",Karin,https://www.airbnb.com/users/show/869880,"3","81",2,4.7,4.52
"8708720",Nehprii,https://www.airbnb.com/users/show/8708720,"4","146",2,4.67,4.8
"8822845",Adam,https://www.airbnb.com/users/show/8822845,"1","19",2,4.47,4.76
"922478",Brad,https://www.airbnb.com/users/show/922478,"4","79",2,4.53,4.67
"9442045",Miriam,https://www.airbnb.com/users/show/9442045,"6","198",2,4.82,4.86
"9503874",Gillian,https://www.airbnb.com/users/show/9503874,"8"," ""Smoke alarm""",2,0.0,0.0
"9554965",Michael +Jenelle,https://www.airbnb.com/users/show/9554965,"2","36",2,4.65,4.47
"959931",Kimball,https://www.airbnb.com/users/show/959931,"4","104",2,4.14,4.58
"10061009",Minetta,https://www.airbnb.com/users/show/10061009,"5","90",1,4.94,4.86
"10071397",Trevor,https://www.airbnb.com/users/show/10071397,"1","4",1,2.75,3.0
"1008997",Alex & Fabien,https://www.airbnb.com/users/show/1008997,"21"," ""Wifi""",1,0.0,0.0
"1010338",Stefan,https://www.airbnb.com/users/show/1010338,"2","40",1,4.95,4.94
"10125456",Carly,https://www.airbnb.com/users/show/10125456,"1"," ""Carbon monoxide alarm""",1,0.0,0.0
"10131727",Alex,https://www.airbnb.com/users/show/10131727,"1","1",1,1.0,2.0
"10134825",Kara,https://www.airbnb.com/users/show/10134825,"4","6",1,3.67,4.17
"10283677",Emma,https://www.airbnb.com/users/show/10283677,"5","8",1,4.88,4.75
"10285950",Christina,https://www.airbnb.com/users/show/10285950,"1","7",1,3.71,4.0
"10348305",Devin,https://www.airbnb.com/users/show/10348305,"1","3",1,4.0,4.5
"10461612",Devon,https://www.airbnb.com/users/show/10461612,"2","20",1,4.95,4.95
"105538",Erik,https://www.airbnb.com/users/show/105538,"1","29",1,4.45,4.62
"10563051",Eveline,https://www.airbnb.com/users/show/10563051,"1","26",1,4.38,4.65
"10619345",Max,https://www.airbnb.com/users/show/10619345,"2","1",1,4.0,4.0
"10721093",Jonathan,https://www.airbnb.com/users/show/10721093,"2","61",1,4.95,4.97
"10784441",Aaron,https://www.airbnb.com/users/show/10784441,"1","25",1,4.55,4.86
"10831168",Jennifer,https://www.airbnb.com/users/show/10831168,"1"," ""Clothing storage: closet and dresser""",1,0.0,0.0
"10906528",Chris,https://www.airbnb.com/users/show/10906528,"1","14",1,4.43,4.71
"10919752",Katie,https://www.airbnb.com/users/show/10919752,"1","26",1,4.58,4.64
"10999883",John,https://www.airbnb.com/users/show/10999883,"1","54",1,4.48,4.61
"110506",Myung,https://www.airbnb.com/users/show/110506,"1","29",1,4.91,4.91
"11081099",Rob,https://www.airbnb.com/users/show/11081099,"4","1",1,1.0,1.0
"11109705",Valeska,https://www.airbnb.com/users/show/11109705,"1","11",1,5.0,4.91
"11203708",Elizabeth,https://www.airbnb.com/users/show/11203708,"1","20",1,4.6,4.6
"11231506",Reid,https://www.airbnb.com/users/show/11231506,"1","10",1,5.0,5.0
"11239404",Sholeh,https://www.airbnb.com/users/show/11239404,"3","2",1,5.0,5.0
"11241615",Faruk,https://www.airbnb.com/users/show/11241615,"3","47",1,4.7,4.81
"1131081",Patrick,https://www.airbnb.com/users/show/1131081,"1"," ""Cleaning products""",1,0.0,0.0
"11363157",Delia,https://www.airbnb.com/users/show/11363157,"1","30",1,4.93,4.87
"11428056",Brian,https://www.airbnb.com/users/show/11428056,"1","11",1,3.5,4.4
"1151818",Gabrielle,https://www.airbnb.com/users/show/1151818,"2","26",1,4.35,4.56
"11607339",Nani,https://www.airbnb.com/users/show/11607339,"1","4",1,4.75,4.75
"11725608",Juan,https://www.airbnb.com/users/show/11725608,"3","13",1,4.69,4.62
"1180190",Justin,https://www.airbnb.com/users/show/1180190,"1","17",1,4.82,4.76
"1182180","Isaac, Linda & Noelia",https://www.airbnb.com/users/show/1182180,"8","46",1,4.53,4.54
"11824700",Rachel,https://www.airbnb.com/users/show/11824700,"2","3",1,4.33,5.0
"1191142",Lady Jay,https://www.airbnb.com/users/show/1191142,"1","92",1,4.98,4.9
"11917311",Rebeca,https://www.airbnb.com/users/show/11917311,"1","17",1,3.8,4.13
"1193933",Yoruba,https://www.airbnb.com/users/show/1193933,"4","3",1,5.0,5.0
"1195295",M,https://www.airbnb.com/users/show/1195295,"2", affordable places to stay in New York,1,0.0,0.0
"1201534",Christine,https://www.airbnb.com/users/show/1201534,"1","135",1,4.95,4.85
"12027050",Dan,https://www.airbnb.com/users/show/12027050,"1","3",1,4.0,2.0
"120623",David,https://www.airbnb.com/users/show/120623,"4","16",1,4.93,4.86
"12092726",Alice,https://www.airbnb.com/users/show/12092726,"3","75",1,4.99,4.89
"12303720",Cameron,https://www.airbnb.com/users/show/12303720,"1","2",1,5.0,4.0
"124352",Lisa,https://www.airbnb.com/users/show/124352,"1","21",1,5.0,4.95
"12697791",Jay,https://www.airbnb.com/users/show/12697791,"3","74",1,4.67,4.75
"1273825",Lauryn,https://www.airbnb.com/users/show/1273825,"1","49",1,4.25,4.68
"12741121",Ana,https://www.airbnb.com/users/show/12741121,"3","15",1,3.6,4.33
"12838834",Tania,https://www.airbnb.com/users/show/12838834,"2","5",1,5.0,5.0
"12866178",Klara,https://www.airbnb.com/users/show/12866178,"14","19",1,4.5,4.61
"1292250",Jerry,https://www.airbnb.com/users/show/1292250,"1","5",1,3.0,4.25
"12986134",Nicole And Nathan,https://www.airbnb.com/users/show/12986134,"1","47",1,4.98,4.87
"13026391",Kenneth,https://www.airbnb.com/users/show/13026391,"1","11",1,4.27,4.55
"13031379",Esther,https://www.airbnb.com/users/show/13031379,"2","63",1,4.81,4.83
"1306587",Andy,https://www.airbnb.com/users/show/1306587,"1","6",1,5.0,4.83
"13076168",Jaimie,https://www.airbnb.com/users/show/13076168,"1","9",1,4.11,4.89
"130901",Chauncey,https://www.airbnb.com/users/show/130901,"3","146",1,4.75,4.87
"13168457",Rob,https://www.airbnb.com/users/show/13168457,"3","18",1,4.65,4.71
"13283118",Nathalie,https://www.airbnb.com/users/show/13283118,"1","2",1,5.0,5.0
"13318184",Rebecca,https://www.airbnb.com/users/show/13318184,"5","1",1,1.0,1.0
"1345769",Wowa,https://www.airbnb.com/users/show/1345769,"1","59",1,4.84,4.8
"13465396",Ami,https://www.airbnb.com/users/show/13465396,"2","3",1,4.0,4.5
"13486673",David,https://www.airbnb.com/users/show/13486673,"3","19",1,4.33,4.94
"13501779",Alex,https://www.airbnb.com/users/show/13501779,"3","14",1,5.0,4.83
"135619",Tom,https://www.airbnb.com/users/show/135619,"1","32",1,4.41,4.71
"13617520",Howard T.,https://www.airbnb.com/users/show/13617520,"1","7",1,4.71,4.57
"13667779",Miriam,https://www.airbnb.com/users/show/13667779,"5","11",1,4.45,4.73
"1367316",Deb,https://www.airbnb.com/users/show/1367316,"18","22",1,4.67,4.62
"1372942",Drew,https://www.airbnb.com/users/show/1372942,"1","6",1,4.4,4.8
"1387370",James,https://www.airbnb.com/users/show/1387370,"1","19",1,2.95,4.11
"1393469",Tatiana,https://www.airbnb.com/users/show/1393469,"1","28",1,4.78,4.81
"1405974",Alexander,https://www.airbnb.com/users/show/1405974,"1","1",1,4.0,5.0
"1408733",Sergio,https://www.airbnb.com/users/show/1408733,"1","89",1,4.84,4.82
"1420603",Coco,https://www.airbnb.com/users/show/1420603,"1","3",1,4.0,4.0
"1422833",Jaime,https://www.airbnb.com/users/show/1422833,"2","17",1,5.0,4.88
"1423613",Arthur,https://www.airbnb.com/users/show/1423613,"2","21",1,4.1,4.29
"1447684",Rosa,https://www.airbnb.com/users/show/1447684,"4","127",1,4.83,4.82
"1449904",Edel,https://www.airbnb.com/users/show/1449904,"3","55",1,4.71,4.85
"14521821",Koen,https://www.airbnb.com/users/show/14521821,"1","2",1,5.0,5.0
"14546480",Irena,https://www.airbnb.com/users/show/14546480,"1","4",1,4.67,4.67
"14601436",Andrea,https://www.airbnb.com/users/show/14601436,"5","4",1,4.25,4.75
"1469036",Tw,https://www.airbnb.com/users/show/1469036,"4","121",1,4.86,4.93
"14720647",Christian,https://www.airbnb.com/users/show/14720647,"1","25",1,4.42,4.58
"14726038",Kimberly,https://www.airbnb.com/users/show/14726038,"1","13",1,4.73,4.64
"1475015",Mike,https://www.airbnb.com/users/show/1475015,"54","8",1,4.13,4.25
"14772147",Javier,https://www.airbnb.com/users/show/14772147,"3","2",1,5.0,5.0
"14796247",Sandra And Cary,https://www.airbnb.com/users/show/14796247,"4","84",1,4.93,4.92
"14865754",Jerrell,https://www.airbnb.com/users/show/14865754,"1","43",1,4.61,4.71
"1495090",Carey,https://www.airbnb.com/users/show/1495090,"1","74",1,4.81,4.93
"1499286",Andrey,https://www.airbnb.com/users/show/1499286,"1", and do not want to forgo a nice outdoor life,1,0.0,0.0
"15199280",Bill,https://www.airbnb.com/users/show/15199280,"1","10",1,4.78,4.67
"1524765",Christopher,https://www.airbnb.com/users/show/1524765,"1","4",1,3.75,4.5
"15280538",Elisabeth,https://www.airbnb.com/users/show/15280538,"1","97",1,4.61,4.79
"1528912",Weiwei,https://www.airbnb.com/users/show/1528912,"4","31",1,4.45,4.61
"1536441",Erica,https://www.airbnb.com/users/show/1536441,"2","23",1,4.41,4.48
"15402737",Gabriella,https://www.airbnb.com/users/show/15402737,"1","2",1,4.5,5.0
"1556712",Margrethe,https://www.airbnb.com/users/show/1556712,"1","63",1,5.0,4.98
"1556814",Tammy,https://www.airbnb.com/users/show/1556814,"38","24",1,4.82,4.64
"1568269",Skylar,https://www.airbnb.com/users/show/1568269,"3","10",1,4.4,4.7
"15688520",Alex,https://www.airbnb.com/users/show/15688520,"2","90",1,4.81,4.96
"15742",Alix,https://www.airbnb.com/users/show/15742,"2","39",1,3.42,4.09
"15853337",Julia,https://www.airbnb.com/users/show/15853337,"1","6",1,3.17,4.0
"15867885",Marielle,https://www.airbnb.com/users/show/15867885,"1","3",1,4.33,4.33
"16109802",Daphna,https://www.airbnb.com/users/show/16109802,"2","22",1,4.45,4.68
"1621363",Elizabeth,https://www.airbnb.com/users/show/1621363,"14","30",1,4.9,4.88
"162280872",Urban Furnished,https://www.airbnb.com/users/show/162280872,"210","22",1,4.57,4.43
"16286671",Lisa,https://www.airbnb.com/users/show/16286671,"1","12",1,4.25,4.5
"16306708",Melissa,https://www.airbnb.com/users/show/16306708,"1","6",1,4.0,4.17
"1644999",Candice,https://www.airbnb.com/users/show/1644999,"2"," ""Wifi""],$214.00,4,21,4,4,21,21,4.0,21.0,,t,0,15,37,119,2022-09-07,53,20,2,2012-05-30,2022-08-17,4.8,4.9,4.9,4.9,4.96,4.79,4.81,,f,1,0,1,0,0.42
223930,https://www.airbnb.com/rooms/223930,20220907064715,2022-09-07,city scrape,Lovely Apartment,<b>The space</b><br />Travel to an amazing part of Brooklyn- Here you will find the Brooklyn Museum",1,0.0,0.0
"16458904",Margaret,https://www.airbnb.com/users/show/16458904,"6","14",1,4.14,4.07
"16499705",John,https://www.airbnb.com/users/show/16499705,"1","5",1,4.2,4.6
"1650330",Chandle,https://www.airbnb.com/users/show/1650330,"2","48",1,4.96,4.94
"1668930",Julio,https://www.airbnb.com/users/show/1668930,"4","100",1,4.91,4.84
"16713474",Simone,https://www.airbnb.com/users/show/16713474,"3","71",1,4.63,4.75
"167417",Kelly,https://www.airbnb.com/users/show/167417,"12","45",1,4.89,4.8
"16762482",Tessa Marie,https://www.airbnb.com/users/show/16762482,"1","15",1,4.36,4.87
"1679238",Viveca,https://www.airbnb.com/users/show/1679238,"3","96",1,4.74,4.86
"1682132",Starr,https://www.airbnb.com/users/show/1682132,"4","42",1,3.97,4.35
"16823940",Missy,https://www.airbnb.com/users/show/16823940,"6"," ""Heating""",1,0.0,0.0
"1690569",Greg,https://www.airbnb.com/users/show/1690569,"1","42",1,4.93,4.93
"16947051",Cayla,https://www.airbnb.com/users/show/16947051,"1","11",1,4.8,4.8
"16960158",Monte,https://www.airbnb.com/users/show/16960158,"1","31",1,4.77,4.68
"1696218",David,https://www.airbnb.com/users/show/1696218,"3","9",1,4.89,4.89
"169843",Goran,https://www.airbnb.com/users/show/169843,"4","98",1,4.42,4.68
"17151343",Ayodele,https://www.airbnb.com/users/show/17151343,"1", 1 full bathroom and 2 half bathrooms plus a living room,1,0.0,0.0
"17161465",Judette,https://www.airbnb.com/users/show/17161465,"5","48",1,4.69,4.63
"17259339",Maia,https://www.airbnb.com/users/show/17259339,"1","26",1,4.54,4.83
"1746811",Jon,https://www.airbnb.com/users/show/1746811,"2","79",1,4.99,4.96
"17490821",Pierre,https://www.airbnb.com/users/show/17490821,"4","1",1,5.0,5.0
"17525930",Jillian,https://www.airbnb.com/users/show/17525930,"2","35",1,4.54,4.63
"17543924",Jet,https://www.airbnb.com/users/show/17543924,"2","8",1,4.75,4.63
"17616305",Gabrielle,https://www.airbnb.com/users/show/17616305,"1","179",1,4.93,4.95
"17616658",Nancy,https://www.airbnb.com/users/show/17616658,"3","6",1,4.67,5.0
"17658078",Richard,https://www.airbnb.com/users/show/17658078,"4","11",1,4.09,4.27
"17845933",Amos Rothschild,https://www.airbnb.com/users/show/17845933,"2","6",1,5.0,5.0
"18038832",Crystal & John,https://www.airbnb.com/users/show/18038832,"1","33",1,4.67,4.94
"18048584",Stanley,https://www.airbnb.com/users/show/18048584,"1","2",1,5.0,5.0
"184883",Noele,https://www.airbnb.com/users/show/184883,"2","45",1,4.69,4.65
"186084",Ricardo & Ashlie,https://www.airbnb.com/users/show/186084,"3","53",1,4.45,4.72
"1866827",Gregory,https://www.airbnb.com/users/show/1866827,"2","116",1,4.67,4.85
"1873589",Jill,https://www.airbnb.com/users/show/1873589,"2","30",1,4.9,4.77
"18746337",Adam,https://www.airbnb.com/users/show/18746337,"1","19",1,4.95,4.79
"19056507",Anastasia (Tess),https://www.airbnb.com/users/show/19056507,"1","9",1,5.0,5.0
"19059946",Andrew,https://www.airbnb.com/users/show/19059946,"1","1",1,1.0,3.0
"1908073",Andrew,https://www.airbnb.com/users/show/1908073,"1","69",1,4.75,4.75
"19477617",Essam,https://www.airbnb.com/users/show/19477617,"2","169",1,4.92,4.88
"19550968",Silvia,https://www.airbnb.com/users/show/19550968,"2","9",1,4.0,4.33
"1982209",Wendy,https://www.airbnb.com/users/show/1982209,"1","93",1,4.32,4.7
"19838610",Scott,https://www.airbnb.com/users/show/19838610,"2","5",1,4.2,4.4
"19839188",Dolores,https://www.airbnb.com/users/show/19839188,"2","16",1,4.31,4.56
"19850240",Neal,https://www.airbnb.com/users/show/19850240,"2","21",1,4.19,4.57
"19866189",Natasha,https://www.airbnb.com/users/show/19866189,"19"," ""Refrigerator""",1,0.0,0.0
"19962052",Thikshan,https://www.airbnb.com/users/show/19962052,"3","68",1,4.66,4.78
"1996265",David,https://www.airbnb.com/users/show/1996265,"1","80",1,4.58,4.87
"20084270",Jennifer,https://www.airbnb.com/users/show/20084270,"2","14",1,4.54,4.46
"20114391",Lisa,https://www.airbnb.com/users/show/20114391,"4","25",1,4.8,5.0
"20234611",Tyler,https://www.airbnb.com/users/show/20234611,"1","14",1,4.43,4.71
"2045777",Michael & Katherine,https://www.airbnb.com/users/show/2045777,"2","4",1,5.0,5.0
"2050338",Verena Vogelbacher,https://www.airbnb.com/users/show/2050338,"3","154",1,4.62,4.76
"20557884",Anita,https://www.airbnb.com/users/show/20557884,"2","130",1,4.95,4.96
"2060383",Lisa,https://www.airbnb.com/users/show/2060383,"1","28",1,4.85,4.96
"20607397",Jonathan,https://www.airbnb.com/users/show/20607397,"3","28",1,4.52,4.56
"21086012",Babak,https://www.airbnb.com/users/show/21086012,"4","4",1,4.0,4.25
"21416490",Elizabeth,https://www.airbnb.com/users/show/21416490,"16"," ""Refrigerator""",1,0.0,0.0
"2155917",Stephanie,https://www.airbnb.com/users/show/2155917,"4","34",1,4.56,4.72
"21641864",Yann,https://www.airbnb.com/users/show/21641864,"1","127",1,4.71,4.77
"21742272",Jenny,https://www.airbnb.com/users/show/21742272,"1","13",1,4.62,4.77
"21937063",Ari,https://www.airbnb.com/users/show/21937063,"2"," ""Hangers""",1,0.0,0.0
"2204078",Michelle,https://www.airbnb.com/users/show/2204078,"2","40",1,4.7,4.53
"22189723",Diego,https://www.airbnb.com/users/show/22189723,"3","56",1,4.8,4.73
"2227376",Eunwoo,https://www.airbnb.com/users/show/2227376,"3","10",1,4.9,4.8
"22344488",Jess,https://www.airbnb.com/users/show/22344488,"1","9",1,3.29,4.0
"22420999",Herman,https://www.airbnb.com/users/show/22420999,"6","13",1,5.0,5.0
"22489244",Jared,https://www.airbnb.com/users/show/22489244,"1","121",1,4.63,4.81
"22502429",Doug,https://www.airbnb.com/users/show/22502429,"1","9",1,5.0,4.89
"2252261",Stephanie,https://www.airbnb.com/users/show/2252261,"3", Central,1,0.0,0.0
"22541573",Ken,https://www.airbnb.com/users/show/22541573,"954","2",1,5.0,4.5
"22654119",Madeleinis,https://www.airbnb.com/users/show/22654119,"8","9",1,4.5,3.88
"2275401",Amir,https://www.airbnb.com/users/show/2275401,"2","23",1,4.05,4.6
"22816592",Susi,https://www.airbnb.com/users/show/22816592,"2"," ""Shower gel""",1,0.0,0.0
"22827111",Matthew & Marilyn,https://www.airbnb.com/users/show/22827111,"2","77",1,4.68,4.79
"22846970",Paige,https://www.airbnb.com/users/show/22846970,"1","46",1,4.89,4.78
"22861935",Jess,https://www.airbnb.com/users/show/22861935,"3","43",1,4.33,4.61
"22904933",Charlene,https://www.airbnb.com/users/show/22904933,"4","68",1,4.84,4.81
"22992748",Joseph,https://www.airbnb.com/users/show/22992748,"2","11",1,4.36,4.82
"23226903",Mac & Chi,https://www.airbnb.com/users/show/23226903,"2","15",1,4.4,4.4
"2329581",Michael,https://www.airbnb.com/users/show/2329581,"2","4",1,4.0,4.67
"23345098",Jorge,https://www.airbnb.com/users/show/23345098,"3","33",1,4.8,4.76
"2356449",Mariana,https://www.airbnb.com/users/show/2356449,"3","65",1,4.73,4.6
"2363574",Rick,https://www.airbnb.com/users/show/2363574,"2","28",1,4.64,4.71
"23708009",Eric,https://www.airbnb.com/users/show/23708009,"8","84",1,4.42,4.66
"23713669",Vanessa,https://www.airbnb.com/users/show/23713669,"2","35",1,4.77,4.77
"23852000",Aram,https://www.airbnb.com/users/show/23852000,"1","25",1,5.0,4.96
"23936958",Alex,https://www.airbnb.com/users/show/23936958,"1","4",1,3.75,4.0
"23988743",Rachid,https://www.airbnb.com/users/show/23988743,"2","24",1,4.79,4.71
"23991556",Natasha,https://www.airbnb.com/users/show/23991556,"1","9",1,4.5,4.5
"24030482",Eddie,https://www.airbnb.com/users/show/24030482,"1","5",1,5.0,4.2
"24118443",Megan,https://www.airbnb.com/users/show/24118443,"1","18",1,4.22,4.5
"2435392",Michelle,https://www.airbnb.com/users/show/2435392,"5","72",1,4.81,4.87
"24381419",Adam,https://www.airbnb.com/users/show/24381419,"2","6",1,4.67,4.67
"2438262",Walker,https://www.airbnb.com/users/show/2438262,"1","10",1,4.78,4.89
"24450948",Peter,https://www.airbnb.com/users/show/24450948,"1","11",1,4.4,4.6
"2446016",Aryeh,https://www.airbnb.com/users/show/2446016,"1","52",1,4.72,4.92
"24487418",Daniel,https://www.airbnb.com/users/show/24487418,"2","19",1,4.76,4.76
"24544724",Katrina,https://www.airbnb.com/users/show/24544724,"1","27",1,4.93,5.0
"24765924",Cesar,https://www.airbnb.com/users/show/24765924,"3","68",1,4.94,4.97
"24907501",Milena,https://www.airbnb.com/users/show/24907501,"1","8",1,5.0,4.88
"24973197",Roi,https://www.airbnb.com/users/show/24973197,"1","21",1,4.75,5.0
"24982697",Fidelia,https://www.airbnb.com/users/show/24982697,"3","20",1,4.65,4.65
"25008474",Reza,https://www.airbnb.com/users/show/25008474,"3","22",1,4.45,4.41
"25077909",Carlos,https://www.airbnb.com/users/show/25077909,"3","45",1,4.7,4.82
"25126382",Mike,https://www.airbnb.com/users/show/25126382,"3"," ""Microwave""",1,0.0,0.0
"2521513",Amy,https://www.airbnb.com/users/show/2521513,"1","64",1,4.98,4.95
"25233652",Mari,https://www.airbnb.com/users/show/25233652,"1","6",1,4.5,4.5
"25266538",RaVal,https://www.airbnb.com/users/show/25266538,"2","12",1,3.75,4.17
"25379501",Rivka,https://www.airbnb.com/users/show/25379501,"2","59",1,4.81,4.92
